"STATE","YEAR","OFFENSE","AW","AB"
"(4) California",2012,40,14,0
"(4) California",2012,40,1,0
"(4) California",2012,11,5,1
"(4) California",2012,40,1024,118
"(4) California",2012,11,2,0
"(4) California",2012,40,51,2
"(4) California",2012,11,18,25
"(4) California",2012,40,973,375
"(4) California",2012,40,132,6
"(4) California",2012,40,40,0
"(4) California",2012,11,4,4
"(4) California",2012,40,85,20
"(4) California",2012,40,42,0
"(4) California",2012,40,33,0
"(4) California",2012,40,23,1
"(4) California",2012,40,14,36
"(4) California",2012,40,4,0
"(4) California",2012,40,2,0
"(4) California",2012,11,9,0
"(4) California",2012,40,13,1
"(4) California",2012,11,3,0
"(4) California",2012,40,100,8
"(4) California",2012,11,1,0
"(4) California",2012,40,58,11
"(4) California",2012,11,4,0
"(4) California",2012,40,124,28
"(4) California",2012,40,62,16
"(4) California",2012,40,36,1
"(4) California",2012,40,1,0
"(4) California",2012,11,1,0
"(4) California",2012,40,120,3
"(4) California",2012,40,9,1
"(4) California",2012,40,121,22
"(4) California",2012,40,2,0
"(4) California",2012,40,46,1
"(4) California",2012,40,40,4
"(4) California",2012,40,2,0
"(4) California",2012,11,56,25
"(4) California",2012,40,1871,570
"(4) California",2012,40,107,7
"(4) California",2012,11,0,0
"(4) California",2012,40,25,5
"(4) California",2012,40,23,3
"(4) California",2012,40,18,0
"(4) California",2012,11,1,0
"(4) California",2012,40,94,10
"(4) California",2012,40,99,1
"(4) California",2012,40,76,0
"(4) California",2012,11,4,1
"(4) California",2012,40,119,29
"(4) California",2012,11,2,0
"(4) California",2012,40,83,0
"(4) California",2012,40,2,1
"(4) California",2012,40,5,0
"(4) California",2012,40,1,0
"(4) California",2012,11,3,1
"(4) California",2012,40,93,155
"(4) California",2012,40,2,0
"(4) California",2012,40,8,0
"(4) California",2012,40,25,6
"(4) California",2012,40,161,26
"(4) California",2012,11,1,0
"(4) California",2012,40,45,8
"(4) California",2012,40,28,1
"(4) California",2012,11,6,7
"(4) California",2012,40,158,220
"(4) California",2012,11,5,0
"(4) California",2012,40,78,5
"(4) California",2012,11,1,0
"(4) California",2012,40,52,1
"(4) California",2012,11,1,0
"(4) California",2012,40,51,16
"(4) California",2012,40,21,7
"(4) California",2012,40,12,0
"(4) California",2012,11,0,1
"(4) California",2012,40,96,24
"(4) California",2012,11,2,0
"(4) California",2012,40,248,25
"(4) California",2012,40,40,6
"(4) California",2012,11,4,1
"(4) California",2012,40,159,23
"(4) California",2012,40,20,8
"(4) California",2012,40,312,9
"(4) California",2012,40,25,6
"(4) California",2012,11,0,0
"(4) California",2012,40,79,82
"(4) California",2012,11,1,0
"(4) California",2012,40,267,17
"(4) California",2012,40,61,5
"(4) California",2012,40,33,1
"(4) California",2012,11,1,4
"(4) California",2012,40,98,135
"(4) California",2012,40,11,1
"(4) California",2012,11,1,0
"(4) California",2012,40,20,0
"(4) California",2012,40,23,0
"(4) California",2012,40,3,6
"(4) California",2012,40,1,0
"(4) California",2012,11,2,0
"(4) California",2012,40,183,4
"(4) California",2012,11,1,0
"(4) California",2012,40,19,1
"(4) California",2012,11,4,3
"(4) California",2012,40,66,147
"(4) California",2012,40,8,0
"(4) California",2012,11,2,1
"(4) California",2012,40,76,12
"(4) California",2012,11,2,0
"(4) California",2012,40,53,2
"(4) California",2012,11,2,0
"(4) California",2012,40,67,1
"(4) California",2012,40,25,5
"(4) California",2012,40,53,17
"(4) California",2012,11,1,0
"(4) California",2012,40,39,9
"(4) California",2012,11,16,11
"(4) California",2012,40,788,520
"(4) California",2012,11,111,54
"(4) California",2012,40,5646,2493
"(4) California",2012,11,5,3
"(4) California",2012,40,150,47
"(4) California",2012,40,30,8
"(4) California",2012,11,1,0
"(4) California",2012,40,53,1
"(4) California",2012,40,39,7
"(4) California",2012,11,2,0
"(4) California",2012,40,144,3
"(4) California",2012,11,2,0
"(4) California",2012,40,36,2
"(4) California",2012,11,5,0
"(4) California",2012,40,154,10
"(4) California",2012,11,5,3
"(4) California",2012,40,270,205
"(4) California",2012,40,5,0
"(4) California",2012,11,0,1
"(4) California",2012,40,67,16
"(4) California",2012,11,5,16
"(4) California",2012,40,176,98
"(4) California",2012,11,3,0
"(4) California",2012,40,131,4
"(4) California",2012,11,8,1
"(4) California",2012,40,306,106
"(4) California",2012,11,4,0
"(4) California",2012,40,106,13
"(4) California",2012,40,5,1
"(4) California",2012,11,1,0
"(4) California",2012,40,46,1
"(4) California",2012,40,40,0
"(4) California",2012,11,2,0
"(4) California",2012,40,34,1
"(4) California",2012,40,23,3
"(4) California",2012,40,0,0
"(4) California",2012,11,4,0
"(4) California",2012,40,35,1
"(4) California",2012,11,9,4
"(4) California",2012,40,120,48
"(4) California",2012,40,1,0
"(4) California",2012,11,1,0
"(4) California",2012,40,38,21
"(4) California",2012,11,3,0
"(4) California",2012,40,38,0
"(4) California",2012,11,1,0
"(4) California",2012,40,178,8
"(4) California",2012,40,7,2
"(4) California",2012,40,19,2
"(4) California",2012,11,1,0
"(4) California",2012,40,82,15
"(4) California",2012,40,16,0
"(4) California",2012,11,2,0
"(4) California",2012,40,11,4
"(4) California",2012,11,6,1
"(4) California",2012,40,145,19
"(4) California",2012,11,1,0
"(4) California",2012,40,125,5
"(4) California",2012,11,6,0
"(4) California",2012,40,98,64
"(4) California",2012,40,0,1
"(4) California",2012,40,12,1
"(4) California",2012,40,1,0
"(4) California",2012,40,1,0
"(4) California",2012,40,0,1
"(4) California",2012,40,5,3
"(4) California",2012,40,4,0
"(4) California",2012,11,3,7
"(4) California",2012,40,296,364
"(4) California",2012,40,6,4
"(4) California",2012,11,6,0
"(4) California",2012,40,83,17
"(4) California",2012,40,101,4
"(4) California",2012,40,54,5
"(4) California",2012,11,1,0
"(4) California",2012,40,163,21
"(4) California",2012,11,1,0
"(4) California",2012,40,1,0
"(4) California",2012,40,36,34
"(4) California",2012,40,8,1
"(4) California",2012,40,20,4
"(4) California",2012,40,2,0
"(4) California",2012,40,75,16
"(4) California",2012,40,1,0
"(4) California",2012,40,9,0
"(4) California",2012,11,3,0
"(4) California",2012,40,115,18
"(4) California",2012,40,10,1
"(4) California",2012,40,11,1
"(4) California",2012,40,2,1
"(4) California",2012,40,1,0
"(4) California",2012,40,6,0
"(4) California",2012,11,4,0
"(4) California",2012,40,44,3
"(4) California",2012,11,4,0
"(4) California",2012,40,119,3
"(4) California",2012,11,1,0
"(4) California",2012,40,49,3
"(4) California",2012,40,81,7
"(4) California",2012,40,20,0
"(4) California",2012,40,2,0
"(4) California",2012,40,6,0
"(4) California",2012,11,3,1
"(4) California",2012,40,170,10
"(4) California",2012,11,2,0
"(4) California",2012,40,51,6
"(4) California",2012,11,1,0
"(4) California",2012,40,24,2
"(4) California",2012,11,1,0
"(4) California",2012,40,34,0
"(4) California",2012,40,20,0
"(4) California",2012,11,1,0
"(4) California",2012,40,107,11
"(4) California",2012,11,1,3
"(4) California",2012,40,181,57
"(4) California",2012,40,7,0
"(4) California",2012,40,26,0
"(4) California",2012,40,29,0
"(4) California",2012,40,2,0
"(4) California",2012,40,8,0
"(4) California",2012,40,19,0
"(4) California",2012,11,4,0
"(4) California",2012,40,165,6
"(4) California",2012,40,6,0
"(4) California",2012,40,18,0
"(4) California",2012,11,3,0
"(4) California",2012,40,45,1
"(4) California",2012,11,2,0
"(4) California",2012,40,19,0
"(4) California",2012,11,1,0
"(4) California",2012,40,72,8
"(4) California",2012,40,17,0
"(4) California",2012,11,7,0
"(4) California",2012,40,366,26
"(4) California",2012,40,1,0
"(4) California",2012,11,1,1
"(4) California",2012,40,49,12
"(4) California",2012,40,33,1
"(4) California",2012,40,34,10
"(4) California",2012,11,4,0
"(4) California",2012,40,13,1
"(4) California",2012,40,36,2
"(4) California",2012,40,6,1
"(4) California",2012,11,3,0
"(4) California",2012,40,155,3
"(4) California",2012,40,1,0
"(4) California",2012,40,6,4
"(4) California",2012,40,16,6
"(4) California",2012,40,3,0
"(4) California",2012,11,1,0
"(4) California",2012,11,1,0
"(4) California",2012,40,64,2
"(4) California",2012,40,33,1
"(4) California",2012,40,3,0
"(4) California",2012,40,30,1
"(4) California",2012,11,1,0
"(4) California",2012,40,3,0
"(4) California",2012,11,1,0
"(4) California",2012,40,109,8
"(4) California",2012,11,34,1
"(4) California",2012,40,612,52
"(4) California",2012,11,1,0
"(4) California",2012,40,28,1
"(4) California",2012,11,2,0
"(4) California",2012,40,57,5
"(4) California",2012,11,3,0
"(4) California",2012,40,183,12
"(4) California",2012,40,23,4
"(4) California",2012,40,4,2
"(4) California",2012,11,1,0
"(4) California",2012,40,40,3
"(4) California",2012,11,1,0
"(4) California",2012,40,190,14
"(4) California",2012,11,2,0
"(4) California",2012,40,149,11
"(4) California",2012,11,2,0
"(4) California",2012,40,228,6
"(4) California",2012,11,0,0
"(4) California",2012,40,42,1
"(4) California",2012,40,88,2
"(4) California",2012,40,4,2
"(4) California",2012,11,1,0
"(4) California",2012,40,96,2
"(4) California",2012,11,1,0
"(4) California",2012,40,104,12
"(4) California",2012,40,57,3
"(4) California",2012,40,74,3
"(4) California",2012,40,52,1
"(4) California",2012,11,18,0
"(4) California",2012,40,516,23
"(4) California",2012,40,10,0
"(4) California",2012,40,38,6
"(4) California",2012,40,147,8
"(4) California",2012,40,2,0
"(4) California",2012,11,3,0
"(4) California",2012,40,80,6
"(4) California",2012,40,23,1
"(4) California",2012,11,3,0
"(4) California",2012,40,143,13
"(4) California",2012,40,3,1
"(4) California",2012,40,1,1
"(4) California",2012,40,73,4
"(4) California",2012,40,58,0
"(4) California",2012,40,65,1
"(4) California",2012,11,1,0
"(4) California",2012,40,30,1
"(4) California",2012,40,108,6
"(4) California",2012,40,2,2
"(4) California",2012,40,32,3
"(4) California",2012,40,51,3
"(4) California",2012,40,8,1
"(4) California",2012,40,18,1
"(4) California",2012,40,164,7
"(4) California",2012,11,1,0
"(4) California",2012,40,39,2
"(4) California",2012,40,22,1
"(4) California",2012,40,43,3
"(4) California",2012,11,4,0
"(4) California",2012,40,190,21
"(4) California",2012,11,2,0
"(4) California",2012,40,4,0
"(4) California",2012,40,77,2
"(4) California",2012,40,9,0
"(4) California",2012,11,11,2
"(4) California",2012,40,519,71
"(4) California",2012,40,69,19
"(4) California",2012,40,52,8
"(4) California",2012,11,1,0
"(4) California",2012,40,43,15
"(4) California",2012,11,1,0
"(4) California",2012,40,94,1
"(4) California",2012,11,1,0
"(4) California",2012,40,103,24
"(4) California",2012,11,1,0
"(4) California",2012,40,112,42
"(4) California",2012,11,1,0
"(4) California",2012,40,108,14
"(4) California",2012,40,30,2
"(4) California",2012,11,2,0
"(4) California",2012,40,133,21
"(4) California",2012,11,1,0
"(4) California",2012,40,107,36
"(4) California",2012,11,7,0
"(4) California",2012,40,414,98
"(4) California",2012,11,1,0
"(4) California",2012,40,81,24
"(4) California",2012,11,1,2
"(4) California",2012,40,130,15
"(4) California",2012,11,1,0
"(4) California",2012,40,6,1
"(4) California",2012,40,18,1
"(4) California",2012,40,66,2
"(4) California",2012,40,3,0
"(4) California",2012,40,66,5
"(4) California",2012,11,1,0
"(4) California",2012,40,118,16
"(4) California",2012,40,50,7
"(4) California",2012,11,4,5
"(4) California",2012,40,250,183
"(4) California",2012,11,0,0
"(4) California",2012,40,113,31
"(4) California",2012,11,0,1
"(4) California",2012,40,20,1
"(4) California",2012,40,3,0
"(4) California",2012,40,130,21
"(4) California",2012,40,1,0
"(4) California",2012,11,2,0
"(4) California",2012,40,40,0
"(4) California",2012,11,1,0
"(4) California",2012,40,92,11
"(4) California",2012,40,22,1
"(4) California",2012,40,3,0
"(4) California",2012,11,7,0
"(4) California",2012,40,18,2
"(4) California",2012,11,1,0
"(4) California",2012,40,148,17
"(4) California",2012,11,12,18
"(4) California",2012,40,662,463
"(4) California",2012,40,49,3
"(4) California",2012,11,2,0
"(4) California",2012,40,47,1
"(4) California",2012,11,10,9
"(4) California",2012,40,895,761
"(4) California",2012,40,0,1
"(4) California",2012,11,0,1
"(4) California",2012,40,108,40
"(4) California",2012,40,7,0
"(4) California",2012,40,4,1
"(4) California",2012,40,0,0
"(4) California",2012,40,1,0
"(4) California",2012,11,1,2
"(4) California",2012,40,100,72
"(4) California",2012,11,1,0
"(4) California",2012,40,184,32
"(4) California",2012,11,1,1
"(4) California",2012,40,15,4
"(4) California",2012,40,32,0
"(4) California",2012,11,1,0
"(4) California",2012,40,88,1
"(4) California",2012,40,1,0
"(4) California",2012,11,23,19
"(4) California",2012,40,1149,248
"(4) California",2012,11,1,0
"(4) California",2012,40,147,85
"(4) California",2012,11,1,0
"(4) California",2012,40,186,9
"(4) California",2012,40,82,24
"(4) California",2012,11,5,0
"(4) California",2012,40,354,91
"(4) California",2012,40,76,10
"(4) California",2012,40,50,5
"(4) California",2012,11,3,2
"(4) California",2012,40,408,75
"(4) California",2012,11,2,1
"(4) California",2012,40,86,14
"(4) California",2012,11,3,1
"(4) California",2012,40,175,74
"(4) California",2012,11,24,12
"(4) California",2012,40,359,216
"(4) California",2012,40,76,25
"(4) California",2012,11,3,1
"(4) California",2012,40,220,130
"(4) California",2012,40,80,84
"(4) California",2012,40,2,0
"(4) California",2012,11,2,2
"(4) California",2012,40,194,38
"(4) California",2012,40,35,1
"(4) California",2012,40,41,5
"(4) California",2012,40,53,16
"(4) California",2012,40,1,0
"(4) California",2012,40,112,48
"(4) California",2012,40,61,22
"(4) California",2012,11,1,2
"(4) California",2012,40,249,60
"(4) California",2012,11,1,0
"(4) California",2012,40,164,65
"(4) California",2012,40,124,5
"(4) California",2012,40,1,1
"(4) California",2012,11,0,0
"(4) California",2012,40,37,4
"(4) California",2012,40,53,5
"(4) California",2012,40,4,2
"(4) California",2012,40,1,0
"(4) California",2012,11,3,0
"(4) California",2012,40,22,6
"(4) California",2012,11,12,3
"(4) California",2012,40,793,114
"(4) California",2012,11,1,0
"(4) California",2012,40,152,9
"(4) California",2012,11,6,1
"(4) California",2012,40,278,54
"(4) California",2012,40,20,1
"(4) California",2012,40,8,0
"(4) California",2012,40,213,77
"(4) California",2012,11,2,0
"(4) California",2012,40,399,43
"(4) California",2012,40,83,13
"(4) California",2012,11,1,0
"(4) California",2012,40,120,44
"(4) California",2012,11,8,0
"(4) California",2012,40,146,30
"(4) California",2012,11,6,2
"(4) California",2012,40,424,74
"(4) California",2012,11,36,14
"(4) California",2012,40,1758,621
"(4) California",2012,40,105,10
"(4) California",2012,11,2,0
"(4) California",2012,40,219,26
"(4) California",2012,40,5,2
"(4) California",2012,40,21,4
"(4) California",2012,40,2,0
"(4) California",2012,40,1,1
"(4) California",2012,40,2,1
"(4) California",2012,11,0,0
"(4) California",2012,40,47,7
"(4) California",2012,11,1,0
"(4) California",2012,40,53,20
"(4) California",2012,40,83,9
"(4) California",2012,40,39,9
"(4) California",2012,11,1,0
"(4) California",2012,40,63,1
"(4) California",2012,40,13,0
"(4) California",2012,11,4,20
"(4) California",2012,40,711,452
"(4) California",2012,40,1,0
"(4) California",2012,40,2,5
"(4) California",2012,40,2,3
"(4) California",2012,40,4,2
"(4) California",2012,11,2,0
"(4) California",2012,40,494,71
"(4) California",2012,40,30,0
"(4) California",2012,11,0,0
"(4) California",2012,40,216,10
"(4) California",2012,11,1,0
"(4) California",2012,40,86,15
"(4) California",2012,40,19,2
"(4) California",2012,11,21,11
"(4) California",2012,40,445,276
"(4) California",2012,11,6,0
"(4) California",2012,40,118,27
"(4) California",2012,40,4,7
"(4) California",2012,40,1,0
"(4) California",2012,11,8,1
"(4) California",2012,40,24,6
"(4) California",2012,11,2,0
"(4) California",2012,40,212,1
"(4) California",2012,11,1,0
"(4) California",2012,40,26,0
"(4) California",2012,40,34,5
"(4) California",2012,40,18,0
"(4) California",2012,11,2,0
"(4) California",2012,40,53,1
"(4) California",2012,40,38,1
"(4) California",2012,40,71,4
"(4) California",2012,40,1,0
"(4) California",2012,40,52,2
"(4) California",2012,40,2,0
"(4) California",2012,40,1,0
"(4) California",2012,40,32,11
"(4) California",2012,11,1,0
"(4) California",2012,40,7,0
"(4) California",2012,11,1,0
"(4) California",2012,40,161,21
"(4) California",2012,40,1,1
"(4) California",2012,11,1,0
"(4) California",2012,40,6,2
"(4) California",2012,40,3,0
"(4) California",2012,40,24,2
"(4) California",2012,40,2,0
"(4) California",2012,40,103,22
"(4) California",2012,40,1,0
"(4) California",2012,11,1,1
"(4) California",2012,40,22,20
"(4) California",2012,11,1,0
"(4) California",2012,40,34,1
"(4) California",2012,40,71,8
"(4) California",2012,11,1,0
"(4) California",2012,40,56,3
"(4) California",2012,40,101,25
"(4) California",2012,40,92,17
"(4) California",2012,40,2,1
"(4) California",2012,40,11,0
"(4) California",2012,40,1,1
"(4) California",2012,11,0,1
"(4) California",2012,40,26,10
"(4) California",2012,40,6,2
"(4) California",2012,11,3,0
"(4) California",2012,40,155,9
"(4) California",2012,40,13,0
"(4) California",2012,11,3,0
"(4) California",2012,40,96,14
"(4) California",2012,40,182,16
"(4) California",2012,40,278,12
"(4) California",2012,40,18,0
"(4) California",2012,40,7,0
"(4) California",2012,40,3,0
"(4) California",2012,40,9,0
"(4) California",2012,40,47,1
"(4) California",2012,40,5,0
"(4) California",2012,11,1,1
"(4) California",2012,40,11,0
"(4) California",2012,11,1,0
"(4) California",2012,40,248,23
"(4) California",2012,40,47,5
"(4) California",2012,40,1,0
"(4) California",2012,40,81,4
"(4) California",2012,40,12,0
"(4) California",2012,40,23,1
"(4) California",2012,11,1,0
"(4) California",2012,40,31,12
"(4) California",2012,11,0,2
"(4) California",2012,40,2,0
"(4) California",2012,40,53,2
"(4) California",2012,40,79,13
"(4) California",2012,40,42,9
"(4) California",2012,11,45,6
"(4) California",2012,40,1113,167
"(4) California",2012,40,140,34
"(4) California",2012,40,3,0
"(4) California",2012,11,1,0
"(4) California",2012,40,133,18
"(4) California",2012,40,5,3
"(4) California",2012,40,5,2
"(4) California",2012,40,26,1
"(4) California",2012,11,4,0
"(4) California",2012,40,167,10
"(4) California",2012,40,23,4
"(4) California",2012,11,5,1
"(4) California",2012,40,102,12
"(4) California",2012,11,3,0
"(4) California",2012,40,121,0
"(4) California",2012,40,11,1
"(4) California",2012,40,1,0
"(4) California",2012,40,4,0
"(4) California",2012,40,0,0
"(4) California",2012,11,1,0
"(4) California",2012,40,24,0
"(4) California",2012,11,14,1
"(4) California",2012,40,229,24
"(4) California",2012,40,1,0
"(4) California",2012,11,1,0
"(4) California",2012,40,11,0
"(4) California",2012,40,12,0
"(4) California",2012,40,1,0
"(4) California",2012,11,3,0
"(4) California",2012,40,80,4
"(4) California",2012,40,0,0
"(4) California",2012,40,0,0
"(4) California",2012,40,6,0
"(4) California",2012,11,1,0
"(4) California",2012,40,14,5
"(4) California",2012,40,30,0
"(4) California",2012,40,0,0
"(4) California",2012,11,1,0
"(4) California",2012,40,4,0
"(4) California",2012,11,0,1
"(4) California",2012,40,58,30
"(4) California",2012,40,25,5
"(4) California",2012,40,32,4
"(4) California",2012,11,1,6
"(4) California",2012,40,206,150
"(4) California",2012,40,4,2
"(4) California",2012,11,1,0
"(4) California",2012,40,37,24
"(4) California",2012,11,2,0
"(4) California",2012,40,143,35
"(4) California",2012,11,2,4
"(4) California",2012,40,94,153
"(4) California",2012,11,1,0
"(4) California",2012,40,5,2
"(4) California",2012,11,1,0
"(4) California",2012,40,333,28
"(4) California",2012,40,9,1
"(4) California",2012,40,14,1
"(4) California",2012,40,14,0
"(4) California",2012,40,95,6
"(4) California",2012,40,334,31
"(4) California",2012,40,11,0
"(4) California",2012,40,16,1
"(4) California",2012,40,74,1
"(4) California",2012,40,2,0
"(4) California",2012,40,1,0
"(4) California",2012,40,2,1
"(4) California",2012,40,35,3
"(4) California",2012,40,1,0
"(4) California",2012,11,3,0
"(4) California",2012,40,331,20
"(4) California",2012,11,1,0
"(4) California",2012,40,99,8
"(4) California",2012,11,13,1
"(4) California",2012,40,463,65
"(4) California",2012,40,19,3
"(4) California",2012,11,2,0
"(4) California",2012,40,69,1
"(4) California",2012,40,50,7
"(4) California",2012,40,65,5
"(4) California",2012,11,4,0
"(4) California",2012,40,169,16
"(4) California",2012,11,1,0
"(4) California",2012,40,26,0
"(4) California",2012,40,7,0
"(4) California",2012,40,10,1
"(4) California",2012,11,0,0
"(4) California",2012,40,58,7
"(4) California",2012,11,2,0
"(4) California",2012,40,190,21
"(4) California",2012,11,1,0
"(4) California",2012,40,88,1
"(4) California",2012,40,12,0
"(4) California",2012,40,66,0
"(4) California",2012,40,8,0
"(4) California",2012,11,7,0
"(4) California",2012,40,72,1
"(4) California",2012,40,1,0
"(4) California",2012,11,13,0
"(4) California",2012,40,301,12
"(4) California",2012,40,84,1
"(4) California",2012,40,51,0
"(4) California",2012,11,1,0
"(4) California",2012,40,38,0
"(4) California",2012,40,40,0
"(4) California",2012,11,1,0
"(4) California",2012,40,176,7
"(4) California",2012,11,3,1
"(4) California",2012,40,233,26
"(4) California",2012,11,6,0
"(4) California",2012,40,297,49
"(4) California",2012,40,32,0
"(4) California",2012,40,1,0
"(4) California",2012,11,1,0
"(4) California",2012,40,7,1
"(4) California",2012,40,74,3
"(4) California",2012,40,45,0
"(4) California",2012,40,2,0
"(4) California",2012,11,2,1
"(4) California",2012,40,182,7
"(4) California",2012,40,59,2
"(4) California",2012,11,1,0
"(4) California",2012,40,36,1
"(4) California",2012,40,14,0
"(4) California",2012,11,1,0
"(4) California",2012,40,479,52
"(4) California",2012,40,43,2
"(4) California",2012,40,75,1
"(4) California",2012,40,118,3
"(4) California",2012,11,1,0
"(4) California",2012,40,221,9
"(4) California",2012,11,2,0
"(4) California",2012,40,120,5
"(4) California",2012,40,49,1
"(4) California",2012,40,3,0
"(4) California",2012,40,1,0
"(4) California",2012,11,1,0
"(4) California",2012,40,11,0
"(4) California",2012,11,1,0
"(4) California",2012,40,47,2
"(4) California",2012,40,25,5
"(4) California",2012,40,13,1
"(4) California",2012,11,0,1
"(4) California",2012,40,106,5
"(4) California",2012,11,0,0
"(4) California",2012,40,127,29
"(4) California",2012,40,2,0
"(4) California",2012,40,1,0
"(4) California",2012,11,5,1
"(4) California",2012,40,196,37
"(4) California",2012,11,0,0
"(4) California",2012,40,76,6
"(4) California",2012,40,5,1
"(4) California",2012,11,1,0
"(5) Colorado",2012,11,2,1
"(5) Colorado",2012,40,103,8
"(5) Colorado",2012,11,1,5
"(5) Colorado",2012,40,151,139
"(5) Colorado",2012,11,3,0
"(5) Colorado",2012,40,29,1
"(5) Colorado",2012,11,3,1
"(5) Colorado",2012,40,50,5
